Consumption (kwh), Estimated Cost Inc. Tax (p), Start, End
0.864000, 28.22389920000, 2025-12-02T23:30:00+00:00, 2025-12-03T00:00:00+00:00
0.222000, 7.25197410000, 2025-12-03T00:00:00+00:00, 2025-12-03T00:30:00+00:00
0.225000, 3.10543537500, 2025-12-03T00:30:00+00:00, 2025-12-03T01:00:00+00:00
0.224000, 3.09163344000, 2025-12-03T01:00:00+00:00, 2025-12-03T01:30:00+00:00
0.228000, 3.14684118000, 2025-12-03T01:30:00+00:00, 2025-12-03T02:00:00+00:00
6.043000, 83.40509320500, 2025-12-03T02:00:00+00:00, 2025-12-03T02:30:00+00:00
6.251000, 86.27589568500, 2025-12-03T02:30:00+00:00, 2025-12-03T03:00:00+00:00
5.805000, 80.12023267500, 2025-12-03T03:00:00+00:00, 2025-12-03T03:30:00+00:00
5.014000, 69.20290209000, 2025-12-03T03:30:00+00:00, 2025-12-03T04:00:00+00:00
3.265000, 45.06331777500, 2025-12-03T04:00:00+00:00, 2025-12-03T04:30:00+00:00
3.134000, 43.25526429000, 2025-12-03T04:30:00+00:00, 2025-12-03T05:00:00+00:00
3.082000, 42.53756367000, 2025-12-03T05:00:00+00:00, 2025-12-03T05:30:00+00:00
2.489000, 34.35301621500, 2025-12-03T05:30:00+00:00, 2025-12-03T06:00:00+00:00
0.764000, 10.54467834000, 2025-12-03T06:00:00+00:00, 2025-12-03T06:30:00+00:00
0.623000, 8.59860550500, 2025-12-03T06:30:00+00:00, 2025-12-03T07:00:00+00:00
0.571000, 7.88090488500, 2025-12-03T07:00:00+00:00, 2025-12-03T07:30:00+00:00
0.264000, 8.62396920000, 2025-12-03T07:30:00+00:00, 2025-12-03T08:00:00+00:00
0.219000, 7.15397445000, 2025-12-03T08:00:00+00:00, 2025-12-03T08:30:00+00:00
0.236000, 7.70930580000, 2025-12-03T08:30:00+00:00, 2025-12-03T09:00:00+00:00
0.220000, 7.18664100000, 2025-12-03T09:00:00+00:00, 2025-12-03T09:30:00+00:00
0.211000, 6.89264205000, 2025-12-03T09:30:00+00:00, 2025-12-03T10:00:00+00:00
0.249000, 8.13397095000, 2025-12-03T10:00:00+00:00, 2025-12-03T10:30:00+00:00
0.316000, 10.32262980000, 2025-12-03T10:30:00+00:00, 2025-12-03T11:00:00+00:00
1.131000, 36.94586805000, 2025-12-03T11:00:00+00:00, 2025-12-03T11:30:00+00:00
0.335000, 10.94329425000, 2025-12-03T11:30:00+00:00, 2025-12-03T12:00:00+00:00
0.782000, 25.54524210000, 2025-12-03T12:00:00+00:00, 2025-12-03T12:30:00+00:00
0.436000, 14.24261580000, 2025-12-03T12:30:00+00:00, 2025-12-03T13:00:00+00:00
0.505000, 16.49660775000, 2025-12-03T13:00:00+00:00, 2025-12-03T13:30:00+00:00
0.453000, 14.79794715000, 2025-12-03T13:30:00+00:00, 2025-12-03T14:00:00+00:00
0.329000, 10.74729495000, 2025-12-03T14:00:00+00:00, 2025-12-03T14:30:00+00:00
0.278000, 9.08130090000, 2025-12-03T14:30:00+00:00, 2025-12-03T15:00:00+00:00
0.260000, 8.49330300000, 2025-12-03T15:00:00+00:00, 2025-12-03T15:30:00+00:00
0.233000, 7.61130615000, 2025-12-03T15:30:00+00:00, 2025-12-03T16:00:00+00:00
0.222000, 7.25197410000, 2025-12-03T16:00:00+00:00, 2025-12-03T16:30:00+00:00
0.233000, 7.61130615000, 2025-12-03T16:30:00+00:00, 2025-12-03T17:00:00+00:00
0.221000, 7.21930755000, 2025-12-03T17:00:00+00:00, 2025-12-03T17:30:00+00:00
0.285000, 9.30996675000, 2025-12-03T17:30:00+00:00, 2025-12-03T18:00:00+00:00
0.247000, 8.06863785000, 2025-12-03T18:00:00+00:00, 2025-12-03T18:30:00+00:00
0.250000, 8.16663750000, 2025-12-03T18:30:00+00:00, 2025-12-03T19:00:00+00:00
0.809000, 26.42723895000, 2025-12-03T19:00:00+00:00, 2025-12-03T19:30:00+00:00
1.832000, 59.84511960000, 2025-12-03T19:30:00+00:00, 2025-12-03T20:00:00+00:00
1.043000, 34.07121165000, 2025-12-03T20:00:00+00:00, 2025-12-03T20:30:00+00:00
0.296000, 9.66929880000, 2025-12-03T20:30:00+00:00, 2025-12-03T21:00:00+00:00
0.306000, 9.99596430000, 2025-12-03T21:00:00+00:00, 2025-12-03T21:30:00+00:00
0.476000, 15.54927780000, 2025-12-03T21:30:00+00:00, 2025-12-03T22:00:00+00:00
0.363000, 11.85795765000, 2025-12-03T22:00:00+00:00, 2025-12-03T22:30:00+00:00
0.340000, 11.10662700000, 2025-12-03T22:30:00+00:00, 2025-12-03T23:00:00+00:00
0.268000, 8.75463540000, 2025-12-03T23:00:00+00:00, 2025-12-03T23:30:00+00:00
0.236000, 7.70930580000, 2025-12-03T23:30:00+00:00, 2025-12-04T00:00:00+00:00
0.245000, 8.00330475000, 2025-12-04T00:00:00+00:00, 2025-12-04T00:30:00+00:00
0.209000, 2.88460441500, 2025-12-04T00:30:00+00:00, 2025-12-04T01:00:00+00:00
0.234000, 3.22965279000, 2025-12-04T01:00:00+00:00, 2025-12-04T01:30:00+00:00
0.322000, 4.44422307000, 2025-12-04T01:30:00+00:00, 2025-12-04T02:00:00+00:00
6.118000, 84.44023833000, 2025-12-04T02:00:00+00:00, 2025-12-04T02:30:00+00:00
6.464000, 89.21570784000, 2025-12-04T02:30:00+00:00, 2025-12-04T03:00:00+00:00
5.778000, 79.74758043000, 2025-12-04T03:00:00+00:00, 2025-12-04T03:30:00+00:00
4.950000, 68.31957825000, 2025-12-04T03:30:00+00:00, 2025-12-04T04:00:00+00:00
3.144000, 43.39328364000, 2025-12-04T04:00:00+00:00, 2025-12-04T04:30:00+00:00
3.263000, 45.03571390500, 2025-12-04T04:30:00+00:00, 2025-12-04T05:00:00+00:00
3.064000, 42.28912884000, 2025-12-04T05:00:00+00:00, 2025-12-04T05:30:00+00:00
2.509000, 34.62905491500, 2025-12-04T05:30:00+00:00, 2025-12-04T06:00:00+00:00
0.745000, 10.28244157500, 2025-12-04T06:00:00+00:00, 2025-12-04T06:30:00+00:00
0.233000, 3.21585085500, 2025-12-04T06:30:00+00:00, 2025-12-04T07:00:00+00:00
0.234000, 3.22965279000, 2025-12-04T07:00:00+00:00, 2025-12-04T07:30:00+00:00
0.245000, 8.00330475000, 2025-12-04T07:30:00+00:00, 2025-12-04T08:00:00+00:00
0.253000, 8.26463715000, 2025-12-04T08:00:00+00:00, 2025-12-04T08:30:00+00:00
0.316000, 10.32262980000, 2025-12-04T08:30:00+00:00, 2025-12-04T09:00:00+00:00
0.560000, 18.29326800000, 2025-12-04T09:00:00+00:00, 2025-12-04T09:30:00+00:00
0.298000, 9.73463190000, 2025-12-04T09:30:00+00:00, 2025-12-04T10:00:00+00:00
0.237000, 7.74197235000, 2025-12-04T10:00:00+00:00, 2025-12-04T10:30:00+00:00
0.370000, 12.08662350000, 2025-12-04T10:30:00+00:00, 2025-12-04T11:00:00+00:00
0.303000, 9.89796465000, 2025-12-04T11:00:00+00:00, 2025-12-04T11:30:00+00:00
0.294000, 9.60396570000, 2025-12-04T11:30:00+00:00, 2025-12-04T12:00:00+00:00
0.760000, 24.82657800000, 2025-12-04T12:00:00+00:00, 2025-12-04T12:30:00+00:00
0.303000, 9.89796465000, 2025-12-04T12:30:00+00:00, 2025-12-04T13:00:00+00:00
0.428000, 13.98128340000, 2025-12-04T13:00:00+00:00, 2025-12-04T13:30:00+00:00
0.372000, 12.15195660000, 2025-12-04T13:30:00+00:00, 2025-12-04T14:00:00+00:00
0.315000, 10.28996325000, 2025-12-04T14:00:00+00:00, 2025-12-04T14:30:00+00:00
0.300000, 9.79996500000, 2025-12-04T14:30:00+00:00, 2025-12-04T15:00:00+00:00
0.270000, 8.81996850000, 2025-12-04T15:00:00+00:00, 2025-12-04T15:30:00+00:00
0.275000, 8.98330125000, 2025-12-04T15:30:00+00:00, 2025-12-04T16:00:00+00:00
0.408000, 13.32795240000, 2025-12-04T16:00:00+00:00, 2025-12-04T16:30:00+00:00
0.324000, 10.58396220000, 2025-12-04T16:30:00+00:00, 2025-12-04T17:00:00+00:00
0.256000, 8.36263680000, 2025-12-04T17:00:00+00:00, 2025-12-04T17:30:00+00:00
0.250000, 8.16663750000, 2025-12-04T17:30:00+00:00, 2025-12-04T18:00:00+00:00
0.523000, 17.08460565000, 2025-12-04T18:00:00+00:00, 2025-12-04T18:30:00+00:00
0.615000, 20.08992825000, 2025-12-04T18:30:00+00:00, 2025-12-04T19:00:00+00:00
0.405000, 13.22995275000, 2025-12-04T19:00:00+00:00, 2025-12-04T19:30:00+00:00
0.299000, 9.76729845000, 2025-12-04T19:30:00+00:00, 2025-12-04T20:00:00+00:00
0.313000, 10.22463015000, 2025-12-04T20:00:00+00:00, 2025-12-04T20:30:00+00:00
0.380000, 12.41328900000, 2025-12-04T20:30:00+00:00, 2025-12-04T21:00:00+00:00
0.515000, 16.82327325000, 2025-12-04T21:00:00+00:00, 2025-12-04T21:30:00+00:00
0.728000, 23.78124840000, 2025-12-04T21:30:00+00:00, 2025-12-04T22:00:00+00:00
0.628000, 20.51459340000, 2025-12-04T22:00:00+00:00, 2025-12-04T22:30:00+00:00
0.713000, 23.29125015000, 2025-12-04T22:30:00+00:00, 2025-12-04T23:00:00+00:00
0.656000, 21.42925680000, 2025-12-04T23:00:00+00:00, 2025-12-04T23:30:00+00:00
0.618000, 20.18792790000, 2025-12-04T23:30:00+00:00, 2025-12-05T00:00:00+00:00
0.227000, 7.41530685000, 2025-12-05T00:00:00+00:00, 2025-12-05T00:30:00+00:00
0.223000, 3.07783150500, 2025-12-05T00:30:00+00:00, 2025-12-05T01:00:00+00:00
0.204000, 2.81559474000, 2025-12-05T01:00:00+00:00, 2025-12-05T01:30:00+00:00
0.307000, 4.23719404500, 2025-12-05T01:30:00+00:00, 2025-12-05T02:00:00+00:00
6.020000, 83.08764870000, 2025-12-05T02:00:00+00:00, 2025-12-05T02:30:00+00:00
6.411000, 88.48420528500, 2025-12-05T02:30:00+00:00, 2025-12-05T03:00:00+00:00
5.986000, 82.61838291000, 2025-12-05T03:00:00+00:00, 2025-12-05T03:30:00+00:00
4.916000, 67.85031246000, 2025-12-05T03:30:00+00:00, 2025-12-05T04:00:00+00:00
4.909000, 67.75369891500, 2025-12-05T04:00:00+00:00, 2025-12-05T04:30:00+00:00
3.861000, 53.28927103500, 2025-12-05T04:30:00+00:00, 2025-12-05T05:00:00+00:00
3.430000, 47.34063705000, 2025-12-05T05:00:00+00:00, 2025-12-05T05:30:00+00:00
2.799000, 38.63161606500, 2025-12-05T05:30:00+00:00, 2025-12-05T06:00:00+00:00
1.160000, 16.01024460000, 2025-12-05T06:00:00+00:00, 2025-12-05T06:30:00+00:00
0.499000, 6.88716556500, 2025-12-05T06:30:00+00:00, 2025-12-05T07:00:00+00:00
0.298000, 4.11297663000, 2025-12-05T07:00:00+00:00, 2025-12-05T07:30:00+00:00
0.237000, 7.74197235000, 2025-12-05T07:30:00+00:00, 2025-12-05T08:00:00+00:00
0.281000, 9.17930055000, 2025-12-05T08:00:00+00:00, 2025-12-05T08:30:00+00:00
0.255000, 8.32997025000, 2025-12-05T08:30:00+00:00, 2025-12-05T09:00:00+00:00
0.312000, 10.19196360000, 2025-12-05T09:00:00+00:00, 2025-12-05T09:30:00+00:00
0.137000, 4.47531735000, 2025-12-05T09:30:00+00:00, 2025-12-05T10:00:00+00:00
0.354000, 11.56395870000, 2025-12-05T10:00:00+00:00, 2025-12-05T10:30:00+00:00
0.191000, 6.23931105000, 2025-12-05T10:30:00+00:00, 2025-12-05T11:00:00+00:00
0.430000, 14.04661650000, 2025-12-05T11:00:00+00:00, 2025-12-05T11:30:00+00:00
0.234000, 7.64397270000, 2025-12-05T11:30:00+00:00, 2025-12-05T12:00:00+00:00
0.702000, 22.93191810000, 2025-12-05T12:00:00+00:00, 2025-12-05T12:30:00+00:00
0.487000, 15.90860985000, 2025-12-05T12:30:00+00:00, 2025-12-05T13:00:00+00:00
0.602000, 19.66526310000, 2025-12-05T13:00:00+00:00, 2025-12-05T13:30:00+00:00
0.578000, 18.88126590000, 2025-12-05T13:30:00+00:00, 2025-12-05T14:00:00+00:00
0.341000, 11.13929355000, 2025-12-05T14:00:00+00:00, 2025-12-05T14:30:00+00:00
0.305000, 9.96329775000, 2025-12-05T14:30:00+00:00, 2025-12-05T15:00:00+00:00
0.328000, 10.71462840000, 2025-12-05T15:00:00+00:00, 2025-12-05T15:30:00+00:00
0.484000, 15.81061020000, 2025-12-05T15:30:00+00:00, 2025-12-05T16:00:00+00:00
0.381000, 12.44595555000, 2025-12-05T16:00:00+00:00, 2025-12-05T16:30:00+00:00
0.873000, 28.51789815000, 2025-12-05T16:30:00+00:00, 2025-12-05T17:00:00+00:00
1.815000, 59.28978825000, 2025-12-05T17:00:00+00:00, 2025-12-05T17:30:00+00:00
3.114000, 101.72363670000, 2025-12-05T17:30:00+00:00, 2025-12-05T18:00:00+00:00
2.509000, 81.96037395000, 2025-12-05T18:00:00+00:00, 2025-12-05T18:30:00+00:00
2.574000, 84.08369970000, 2025-12-05T18:30:00+00:00, 2025-12-05T19:00:00+00:00
2.452000, 80.09838060000, 2025-12-05T19:00:00+00:00, 2025-12-05T19:30:00+00:00
2.013000, 65.75776515000, 2025-12-05T19:30:00+00:00, 2025-12-05T20:00:00+00:00
1.446000, 47.23583130000, 2025-12-05T20:00:00+00:00, 2025-12-05T20:30:00+00:00
1.381000, 45.11250555000, 2025-12-05T20:30:00+00:00, 2025-12-05T21:00:00+00:00
1.389000, 45.37383795000, 2025-12-05T21:00:00+00:00, 2025-12-05T21:30:00+00:00
0.763000, 24.92457765000, 2025-12-05T21:30:00+00:00, 2025-12-05T22:00:00+00:00
1.016000, 33.18921480000, 2025-12-05T22:00:00+00:00, 2025-12-05T22:30:00+00:00
0.883000, 28.84456365000, 2025-12-05T22:30:00+00:00, 2025-12-05T23:00:00+00:00
1.131000, 36.94586805000, 2025-12-05T23:00:00+00:00, 2025-12-05T23:30:00+00:00
0.856000, 27.96256680000, 2025-12-05T23:30:00+00:00, 2025-12-06T00:00:00+00:00
0.416000, 13.58928480000, 2025-12-06T00:00:00+00:00, 2025-12-06T00:30:00+00:00
0.397000, 5.47936819500, 2025-12-06T00:30:00+00:00, 2025-12-06T01:00:00+00:00
0.333000, 4.59604435500, 2025-12-06T01:00:00+00:00, 2025-12-06T01:30:00+00:00
0.896000, 12.36653376000, 2025-12-06T01:30:00+00:00, 2025-12-06T02:00:00+00:00
6.620000, 91.36880970000, 2025-12-06T02:00:00+00:00, 2025-12-06T02:30:00+00:00
5.679000, 78.38118886500, 2025-12-06T02:30:00+00:00, 2025-12-06T03:00:00+00:00
4.798000, 66.22168413000, 2025-12-06T03:00:00+00:00, 2025-12-06T03:30:00+00:00
4.281000, 59.08608373500, 2025-12-06T03:30:00+00:00, 2025-12-06T04:00:00+00:00
3.669000, 50.63929951500, 2025-12-06T04:00:00+00:00, 2025-12-06T04:30:00+00:00
2.849000, 39.32171281500, 2025-12-06T04:30:00+00:00, 2025-12-06T05:00:00+00:00
1.780000, 24.56744430000, 2025-12-06T05:00:00+00:00, 2025-12-06T05:30:00+00:00
1.496000, 20.64769476000, 2025-12-06T05:30:00+00:00, 2025-12-06T06:00:00+00:00
1.009000, 13.92615241500, 2025-12-06T06:00:00+00:00, 2025-12-06T06:30:00+00:00
0.243000, 3.35387020500, 2025-12-06T06:30:00+00:00, 2025-12-06T07:00:00+00:00
0.216000, 2.98121796000, 2025-12-06T07:00:00+00:00, 2025-12-06T07:30:00+00:00
0.234000, 7.64397270000, 2025-12-06T07:30:00+00:00, 2025-12-06T08:00:00+00:00
0.228000, 7.44797340000, 2025-12-06T08:00:00+00:00, 2025-12-06T08:30:00+00:00
0.231000, 7.54597305000, 2025-12-06T08:30:00+00:00, 2025-12-06T09:00:00+00:00
0.253000, 8.26463715000, 2025-12-06T09:00:00+00:00, 2025-12-06T09:30:00+00:00
1.271000, 41.51918505000, 2025-12-06T09:30:00+00:00, 2025-12-06T10:00:00+00:00
0.401000, 13.09928655000, 2025-12-06T10:00:00+00:00, 2025-12-06T10:30:00+00:00
0.936000, 30.57589080000, 2025-12-06T10:30:00+00:00, 2025-12-06T11:00:00+00:00
0.402000, 13.13195310000, 2025-12-06T11:00:00+00:00, 2025-12-06T11:30:00+00:00
0.809000, 26.42723895000, 2025-12-06T11:30:00+00:00, 2025-12-06T12:00:00+00:00
0.498000, 16.26794190000, 2025-12-06T12:00:00+00:00, 2025-12-06T12:30:00+00:00
0.674000, 22.01725470000, 2025-12-06T12:30:00+00:00, 2025-12-06T13:00:00+00:00
0.339000, 11.07396045000, 2025-12-06T13:00:00+00:00, 2025-12-06T13:30:00+00:00
0.486000, 15.87594330000, 2025-12-06T13:30:00+00:00, 2025-12-06T14:00:00+00:00
0.352000, 11.49862560000, 2025-12-06T14:00:00+00:00, 2025-12-06T14:30:00+00:00
0.351000, 11.46595905000, 2025-12-06T14:30:00+00:00, 2025-12-06T15:00:00+00:00
0.336000, 10.97596080000, 2025-12-06T15:00:00+00:00, 2025-12-06T15:30:00+00:00
0.365000, 11.92329075000, 2025-12-06T15:30:00+00:00, 2025-12-06T16:00:00+00:00
0.356000, 11.62929180000, 2025-12-06T16:00:00+00:00, 2025-12-06T16:30:00+00:00
0.404000, 13.19728620000, 2025-12-06T16:30:00+00:00, 2025-12-06T17:00:00+00:00
0.346000, 11.30262630000, 2025-12-06T17:00:00+00:00, 2025-12-06T17:30:00+00:00
0.350000, 11.43329250000, 2025-12-06T17:30:00+00:00, 2025-12-06T18:00:00+00:00
0.404000, 13.19728620000, 2025-12-06T18:00:00+00:00, 2025-12-06T18:30:00+00:00
1.187000, 38.77519485000, 2025-12-06T18:30:00+00:00, 2025-12-06T19:00:00+00:00
1.647000, 53.80180785000, 2025-12-06T19:00:00+00:00, 2025-12-06T19:30:00+00:00
2.435000, 79.54304925000, 2025-12-06T19:30:00+00:00, 2025-12-06T20:00:00+00:00
2.041000, 66.67242855000, 2025-12-06T20:00:00+00:00, 2025-12-06T20:30:00+00:00
0.927000, 30.28189185000, 2025-12-06T20:30:00+00:00, 2025-12-06T21:00:00+00:00
1.142000, 37.30520010000, 2025-12-06T21:00:00+00:00, 2025-12-06T21:30:00+00:00
0.894000, 29.20389570000, 2025-12-06T21:30:00+00:00, 2025-12-06T22:00:00+00:00
0.768000, 25.08791040000, 2025-12-06T22:00:00+00:00, 2025-12-06T22:30:00+00:00
0.807000, 26.36190585000, 2025-12-06T22:30:00+00:00, 2025-12-06T23:00:00+00:00
0.612000, 19.99192860000, 2025-12-06T23:00:00+00:00, 2025-12-06T23:30:00+00:00
0.696000, 22.73591880000, 2025-12-06T23:30:00+00:00, 2025-12-07T00:00:00+00:00
0.593000, 19.37126415000, 2025-12-07T00:00:00+00:00, 2025-12-07T00:30:00+00:00
0.619000, 8.54339776500, 2025-12-07T00:30:00+00:00, 2025-12-07T01:00:00+00:00
0.575000, 7.93611262500, 2025-12-07T01:00:00+00:00, 2025-12-07T01:30:00+00:00
0.718000, 9.90978933000, 2025-12-07T01:30:00+00:00, 2025-12-07T02:00:00+00:00
6.391000, 88.20816658500, 2025-12-07T02:00:00+00:00, 2025-12-07T02:30:00+00:00
6.729000, 92.87322061500, 2025-12-07T02:30:00+00:00, 2025-12-07T03:00:00+00:00
6.016000, 83.03244096000, 2025-12-07T03:00:00+00:00, 2025-12-07T03:30:00+00:00
5.378000, 74.22680643000, 2025-12-07T03:30:00+00:00, 2025-12-07T04:00:00+00:00
4.849000, 66.92558281500, 2025-12-07T04:00:00+00:00, 2025-12-07T04:30:00+00:00
3.594000, 49.60415439000, 2025-12-07T04:30:00+00:00, 2025-12-07T05:00:00+00:00
3.502000, 48.33437637000, 2025-12-07T05:00:00+00:00, 2025-12-07T05:30:00+00:00
2.471000, 34.10458138500, 2025-12-07T05:30:00+00:00, 2025-12-07T06:00:00+00:00
1.126000, 15.54097881000, 2025-12-07T06:00:00+00:00, 2025-12-07T06:30:00+00:00
0.597000, 8.23975519500, 2025-12-07T06:30:00+00:00, 2025-12-07T07:00:00+00:00
0.591000, 8.15694358500, 2025-12-07T07:00:00+00:00, 2025-12-07T07:30:00+00:00
0.254000, 8.29730370000, 2025-12-07T07:30:00+00:00, 2025-12-07T08:00:00+00:00
0.221000, 7.21930755000, 2025-12-07T08:00:00+00:00, 2025-12-07T08:30:00+00:00
0.261000, 8.52596955000, 2025-12-07T08:30:00+00:00, 2025-12-07T09:00:00+00:00
0.261000, 8.52596955000, 2025-12-07T09:00:00+00:00, 2025-12-07T09:30:00+00:00
0.255000, 8.32997025000, 2025-12-07T09:30:00+00:00, 2025-12-07T10:00:00+00:00
0.235000, 7.67663925000, 2025-12-07T10:00:00+00:00, 2025-12-07T10:30:00+00:00
0.259000, 8.46063645000, 2025-12-07T10:30:00+00:00, 2025-12-07T11:00:00+00:00
0.268000, 8.75463540000, 2025-12-07T11:00:00+00:00, 2025-12-07T11:30:00+00:00
0.490000, 16.00660950000, 2025-12-07T11:30:00+00:00, 2025-12-07T12:00:00+00:00
0.322000, 10.51862910000, 2025-12-07T12:00:00+00:00, 2025-12-07T12:30:00+00:00
0.477000, 15.58194435000, 2025-12-07T12:30:00+00:00, 2025-12-07T13:00:00+00:00
0.552000, 18.03193560000, 2025-12-07T13:00:00+00:00, 2025-12-07T13:30:00+00:00
0.402000, 13.13195310000, 2025-12-07T13:30:00+00:00, 2025-12-07T14:00:00+00:00
0.690000, 22.53991950000, 2025-12-07T14:00:00+00:00, 2025-12-07T14:30:00+00:00
0.273000, 8.91796815000, 2025-12-07T14:30:00+00:00, 2025-12-07T15:00:00+00:00
0.750000, 24.49991250000, 2025-12-07T15:00:00+00:00, 2025-12-07T15:30:00+00:00
0.823000, 26.88457065000, 2025-12-07T15:30:00+00:00, 2025-12-07T16:00:00+00:00
0.425000, 13.88328375000, 2025-12-07T16:00:00+00:00, 2025-12-07T16:30:00+00:00
0.339000, 11.07396045000, 2025-12-07T16:30:00+00:00, 2025-12-07T17:00:00+00:00
0.737000, 24.07524735000, 2025-12-07T17:00:00+00:00, 2025-12-07T17:30:00+00:00
0.255000, 8.32997025000, 2025-12-07T17:30:00+00:00, 2025-12-07T18:00:00+00:00
1.896000, 61.93577880000, 2025-12-07T18:00:00+00:00, 2025-12-07T18:30:00+00:00
2.865000, 93.58966575000, 2025-12-07T18:30:00+00:00, 2025-12-07T19:00:00+00:00
2.106000, 68.79575430000, 2025-12-07T19:00:00+00:00, 2025-12-07T19:30:00+00:00
0.752000, 24.56524560000, 2025-12-07T19:30:00+00:00, 2025-12-07T20:00:00+00:00
0.228000, 7.44797340000, 2025-12-07T20:00:00+00:00, 2025-12-07T20:30:00+00:00
0.204000, 6.66397620000, 2025-12-07T20:30:00+00:00, 2025-12-07T21:00:00+00:00
0.211000, 6.89264205000, 2025-12-07T21:00:00+00:00, 2025-12-07T21:30:00+00:00
0.320000, 10.45329600000, 2025-12-07T21:30:00+00:00, 2025-12-07T22:00:00+00:00
0.278000, 9.08130090000, 2025-12-07T22:00:00+00:00, 2025-12-07T22:30:00+00:00
0.215000, 7.02330825000, 2025-12-07T22:30:00+00:00, 2025-12-07T23:00:00+00:00
0.249000, 8.13397095000, 2025-12-07T23:00:00+00:00, 2025-12-07T23:30:00+00:00
0.223000, 7.28464065000, 2025-12-07T23:30:00+00:00, 2025-12-08T00:00:00+00:00
0.256000, 8.36263680000, 2025-12-08T00:00:00+00:00, 2025-12-08T00:30:00+00:00
0.244000, 3.36767214000, 2025-12-08T00:30:00+00:00, 2025-12-08T01:00:00+00:00
0.235000, 3.24345472500, 2025-12-08T01:00:00+00:00, 2025-12-08T01:30:00+00:00
0.358000, 4.94109273000, 2025-12-08T01:30:00+00:00, 2025-12-08T02:00:00+00:00
6.007000, 82.90822354500, 2025-12-08T02:00:00+00:00, 2025-12-08T02:30:00+00:00
6.072000, 83.80534932000, 2025-12-08T02:30:00+00:00, 2025-12-08T03:00:00+00:00
5.497000, 75.86923669500, 2025-12-08T03:00:00+00:00, 2025-12-08T03:30:00+00:00
3.545000, 48.92785957500, 2025-12-08T03:30:00+00:00, 2025-12-08T04:00:00+00:00
3.365000, 46.44351127500, 2025-12-08T04:00:00+00:00, 2025-12-08T04:30:00+00:00
3.116000, 43.00682946000, 2025-12-08T04:30:00+00:00, 2025-12-08T05:00:00+00:00
2.018000, 27.85230483000, 2025-12-08T05:00:00+00:00, 2025-12-08T05:30:00+00:00
0.554000, 7.64627199000, 2025-12-08T05:30:00+00:00, 2025-12-08T06:00:00+00:00
0.213000, 2.93981215500, 2025-12-08T06:00:00+00:00, 2025-12-08T06:30:00+00:00
0.320000, 4.41661920000, 2025-12-08T06:30:00+00:00, 2025-12-08T07:00:00+00:00
0.249000, 3.43668181500, 2025-12-08T07:00:00+00:00, 2025-12-08T07:30:00+00:00
0.252000, 8.23197060000, 2025-12-08T07:30:00+00:00, 2025-12-08T08:00:00+00:00
0.257000, 8.39530335000, 2025-12-08T08:00:00+00:00, 2025-12-08T08:30:00+00:00
0.239000, 7.80730545000, 2025-12-08T08:30:00+00:00, 2025-12-08T09:00:00+00:00
0.276000, 9.01596780000, 2025-12-08T09:00:00+00:00, 2025-12-08T09:30:00+00:00
0.341000, 11.13929355000, 2025-12-08T09:30:00+00:00, 2025-12-08T10:00:00+00:00
0.844000, 27.57056820000, 2025-12-08T10:00:00+00:00, 2025-12-08T10:30:00+00:00
1.016000, 33.18921480000, 2025-12-08T10:30:00+00:00, 2025-12-08T11:00:00+00:00
1.906000, 62.26244430000, 2025-12-08T11:00:00+00:00, 2025-12-08T11:30:00+00:00
0.783000, 25.57790865000, 2025-12-08T11:30:00+00:00, 2025-12-08T12:00:00+00:00
1.312000, 42.85851360000, 2025-12-08T12:00:00+00:00, 2025-12-08T12:30:00+00:00
1.793000, 58.57112415000, 2025-12-08T12:30:00+00:00, 2025-12-08T13:00:00+00:00
0.281000, 9.17930055000, 2025-12-08T13:00:00+00:00, 2025-12-08T13:30:00+00:00
0.265000, 8.65663575000, 2025-12-08T13:30:00+00:00, 2025-12-08T14:00:00+00:00
0.287000, 9.37529985000, 2025-12-08T14:00:00+00:00, 2025-12-08T14:30:00+00:00
0.245000, 8.00330475000, 2025-12-08T14:30:00+00:00, 2025-12-08T15:00:00+00:00
0.257000, 8.39530335000, 2025-12-08T15:00:00+00:00, 2025-12-08T15:30:00+00:00
0.336000, 10.97596080000, 2025-12-08T15:30:00+00:00, 2025-12-08T16:00:00+00:00
0.262000, 8.55863610000, 2025-12-08T16:00:00+00:00, 2025-12-08T16:30:00+00:00
0.264000, 8.62396920000, 2025-12-08T16:30:00+00:00, 2025-12-08T17:00:00+00:00
0.215000, 7.02330825000, 2025-12-08T17:00:00+00:00, 2025-12-08T17:30:00+00:00
0.516000, 16.85593980000, 2025-12-08T17:30:00+00:00, 2025-12-08T18:00:00+00:00
0.623000, 20.35126065000, 2025-12-08T18:00:00+00:00, 2025-12-08T18:30:00+00:00
0.281000, 9.17930055000, 2025-12-08T18:30:00+00:00, 2025-12-08T19:00:00+00:00
0.313000, 10.22463015000, 2025-12-08T19:00:00+00:00, 2025-12-08T19:30:00+00:00
0.291000, 9.50596605000, 2025-12-08T19:30:00+00:00, 2025-12-08T20:00:00+00:00
0.387000, 12.64195485000, 2025-12-08T20:00:00+00:00, 2025-12-08T20:30:00+00:00
0.705000, 23.02991775000, 2025-12-08T20:30:00+00:00, 2025-12-08T21:00:00+00:00
0.364000, 11.89062420000, 2025-12-08T21:00:00+00:00, 2025-12-08T21:30:00+00:00
0.693000, 22.63791915000, 2025-12-08T21:30:00+00:00, 2025-12-08T22:00:00+00:00
